采集时间,输入,BV号,标题,UP主,UP主mid,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,每小时播放增量,是否起量
2026-03-22 23:05:52,https://www.bilibili.com/video/BV1wH6uBhEYF/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,632,0,0,9,0,0,0,1,9,False
2026-03-22 00:01:58,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,350,0,0,6,0,0,0,1,0,False
2026-03-22 01:02:01,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,360,0,0,6,0,0,0,1,10,False
2026-03-22 02:02:21,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,367,0,0,6,0,0,0,1,7,False
2026-03-22 02:03:03,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,367,0,0,6,0,0,0,1,0,False
2026-03-22 02:05:35,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,367,0,0,6,0,0,0,1,0,False
2026-03-22 03:05:40,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,376,0,0,6,0,0,0,1,9,False
2026-03-22 04:05:45,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,385,0,0,6,0,0,0,1,9,False
2026-03-22 05:05:49,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,394,0,0,6,0,0,0,1,9,False
2026-03-22 06:05:54,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,402,0,0,6,0,0,0,1,8,False
2026-03-22 07:05:58,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,411,0,0,6,0,0,0,1,9,False
2026-03-22 08:06:03,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,420,0,0,6,0,0,0,1,9,False
2026-03-22 09:06:07,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,429,0,0,6,0,0,0,1,9,False
2026-03-22 10:06:12,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,440,0,0,6,0,0,0,1,11,False
2026-03-22 11:06:16,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,450,0,0,6,0,0,0,1,10,False
2026-03-22 12:06:21,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,459,0,0,6,0,0,0,2,9,False
2026-03-22 13:06:25,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,467,0,0,6,0,0,0,2,8,False
2026-03-22 14:06:30,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,482,0,0,6,0,0,0,2,15,False
2026-03-22 15:06:35,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,500,0,0,6,0,0,0,2,18,False
2026-03-22 16:06:39,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,518,0,0,6,0,0,0,2,18,False
2026-03-22 17:06:44,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,536,0,0,6,0,0,0,1,18,False
2026-03-22 18:06:49,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,553,0,0,6,0,0,0,2,17,False
2026-03-22 19:06:53,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,571,0,0,6,0,0,0,2,18,False
2026-03-22 22:05:47,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,577,0,0,6,0,0,0,1,6,False
2026-03-22 23:05:52,https://www.bilibili.com/video/BV1LD6MBQEfs/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,586,0,0,6,0,0,0,1,9,False
2026-03-22 00:01:58,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,8,2,0,2,0,0,0,1,0,False
2026-03-22 01:02:01,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,18,2,0,2,0,0,0,1,10,False
2026-03-22 02:02:21,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,25,2,0,2,0,0,0,1,7,False
2026-03-22 02:03:03,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,25,2,0,2,0,0,0,1,0,False
2026-03-22 02:05:35,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,25,2,0,2,0,0,0,1,0,False
2026-03-22 03:05:40,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,33,2,0,2,0,0,0,1,8,False
2026-03-22 04:05:45,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,42,2,0,2,0,0,0,1,9,False
2026-03-22 05:05:49,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,51,2,0,2,0,0,0,1,9,False
2026-03-22 06:05:54,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,59,2,0,2,0,0,0,1,8,False
2026-03-22 07:05:58,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,68,2,0,2,0,0,0,1,9,False
2026-03-22 08:06:03,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,77,2,0,2,0,0,0,1,9,False
2026-03-22 09:06:07,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,86,2,0,2,0,0,0,1,9,False
2026-03-22 10:06:12,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,95,2,0,2,0,0,0,1,9,False
2026-03-22 11:06:16,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,104,2,0,2,0,0,0,1,9,False
2026-03-22 12:06:21,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,113,2,0,2,0,0,0,1,9,False
2026-03-22 13:06:25,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,121,2,0,2,0,0,0,1,8,False
2026-03-22 14:06:30,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,136,2,0,2,0,0,0,1,15,False
2026-03-22 15:06:35,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,154,2,0,2,0,0,0,1,18,False
2026-03-22 16:06:39,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,172,2,0,2,0,0,0,1,18,False
2026-03-22 17:06:44,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,190,2,0,2,0,0,0,1,18,False
2026-03-22 18:06:49,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,207,2,0,2,0,0,0,1,17,False
2026-03-22 19:06:53,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,225,2,0,2,0,0,0,1,18,False
2026-03-22 22:05:47,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,230,2,0,2,0,0,0,1,5,False
2026-03-22 23:05:52,https://www.bilibili.com/video/BV1VhAPzbEme/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,240,2,0,2,0,0,0,1,10,False
