采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,错误
2026-08-18 00:30:09,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,357517.0,27487.0,14246.0,19349.0,9566.0,1837.0,3104.0,1.0,
2026-08-18 00:30:09,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,620565.0,35134.0,4014.0,25456.0,7972.0,447.0,654.0,1.0,
2026-08-18 00:30:09,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1943151.0,23884.0,22357.0,20105.0,19007.0,4015.0,6927.0,1.0,
2026-08-18 00:30:09,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,160816.0,8068.0,2400.0,3947.0,5073.0,1952.0,1799.0,1.0,
2026-08-18 00:30:09,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,45282.0,5452.0,735.0,2960.0,2326.0,37.0,94.0,1.0,
2026-08-18 00:30:09,BV1MGYnzrE9E,11,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,273749.0,12365.0,6780.0,7958.0,585.0,959.0,3381.0,1.0,
2026-08-18 00:30:09,BV1TLYnzzEx9,12,BV1TLYnzzEx9,舞力全开！主舞大人爽飞全场 15岁少年「杨博文」尽情演绎《Go In Blind》,Astra_杨博文,2025-08-18 00:48:26,333967.0,9937.0,5869.0,8921.0,578.0,717.0,2604.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,1018540.0,12680.0,9934.0,11527.0,12722.0,1102.0,2417.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2799932.0,64915.0,45415.0,47663.0,25556.0,13639.0,21892.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,429723.0,12681.0,3356.0,7488.0,5680.0,11153.0,8526.0,1.0,
2026-08-18 01:00:00,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,1000710.0,15249.0,5204.0,10700.0,10729.0,779.0,720.0,1.0,
2026-08-18 01:00:00,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1914071.0,34895.0,17020.0,32352.0,18965.0,4333.0,4869.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1441584.0,26748.0,16112.0,22806.0,10448.0,2378.0,7187.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,357522.0,27487.0,14246.0,19349.0,9566.0,1837.0,3104.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,620568.0,35134.0,4014.0,25455.0,7980.0,447.0,654.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1943159.0,23885.0,22359.0,20106.0,19007.0,4015.0,6927.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,160818.0,8068.0,2400.0,3947.0,5073.0,1952.0,1799.0,1.0,
2026-08-18 01:00:00,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,45282.0,5452.0,735.0,2960.0,2326.0,37.0,94.0,1.0,
2026-08-18 01:00:00,BV1MGYnzrE9E,11,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,273750.0,12366.0,6782.0,7959.0,585.0,959.0,3381.0,1.0,
2026-08-18 01:00:00,BV1TLYnzzEx9,12,BV1TLYnzzEx9,舞力全开！主舞大人爽飞全场 15岁少年「杨博文」尽情演绎《Go In Blind》,Astra_杨博文,2025-08-18 00:48:26,333967.0,9937.0,5869.0,8921.0,578.0,717.0,2604.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,1018541.0,12680.0,9934.0,11527.0,12722.0,1102.0,2417.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2799967.0,64916.0,45415.0,47664.0,25563.0,13640.0,21894.0,3.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,429730.0,12681.0,3356.0,7488.0,5680.0,11153.0,8526.0,1.0,
2026-08-18 01:30:09,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,1000712.0,15249.0,5204.0,10701.0,10729.0,779.0,720.0,1.0,
2026-08-18 01:30:09,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1914073.0,34895.0,17020.0,32352.0,18972.0,4333.0,4869.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1441590.0,26749.0,16114.0,22807.0,10456.0,2378.0,7187.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,357526.0,27487.0,14246.0,19349.0,9566.0,1837.0,3104.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,620569.0,35134.0,4014.0,25455.0,7987.0,447.0,654.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1943162.0,23886.0,22359.0,20107.0,19007.0,4015.0,6927.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,160818.0,8068.0,2400.0,3947.0,5073.0,1952.0,1799.0,1.0,
2026-08-18 01:30:09,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,45283.0,5452.0,735.0,2960.0,2326.0,37.0,94.0,1.0,
2026-08-18 01:30:09,BV1MGYnzrE9E,11,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,273750.0,12366.0,6782.0,7959.0,585.0,959.0,3381.0,1.0,
2026-08-18 01:30:09,BV1TLYnzzEx9,12,BV1TLYnzzEx9,舞力全开！主舞大人爽飞全场 15岁少年「杨博文」尽情演绎《Go In Blind》,Astra_杨博文,2025-08-18 00:48:26,333967.0,9937.0,5869.0,8921.0,578.0,717.0,2604.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,1018541.0,12680.0,9934.0,11527.0,12722.0,1102.0,2417.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2800004.0,64919.0,45417.0,47667.0,25567.0,13640.0,21895.0,4.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,429735.0,12682.0,3356.0,7489.0,5680.0,11153.0,8526.0,1.0,
2026-08-18 02:00:08,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,1000719.0,15251.0,5204.0,10703.0,10729.0,779.0,720.0,1.0,
2026-08-18 02:00:08,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1914077.0,34895.0,17020.0,32352.0,18977.0,4333.0,4869.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1441597.0,26750.0,16114.0,22808.0,10460.0,2378.0,7187.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,357529.0,27488.0,14248.0,19350.0,9566.0,1837.0,3104.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,620571.0,35134.0,4014.0,25455.0,7992.0,447.0,654.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1943170.0,23887.0,22361.0,20108.0,19007.0,4015.0,6927.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,160818.0,8068.0,2400.0,3947.0,5073.0,1952.0,1799.0,1.0,
2026-08-18 02:00:08,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,45283.0,5452.0,735.0,2960.0,2326.0,37.0,94.0,1.0,
2026-08-18 02:00:08,BV1MGYnzrE9E,11,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,273751.0,12366.0,6782.0,7960.0,585.0,959.0,3381.0,1.0,
2026-08-18 02:00:08,BV1TLYnzzEx9,12,BV1TLYnzzEx9,舞力全开！主舞大人爽飞全场 15岁少年「杨博文」尽情演绎《Go In Blind》,Astra_杨博文,2025-08-18 00:48:26,333967.0,9937.0,5869.0,8921.0,578.0,717.0,2604.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,1018544.0,12681.0,9934.0,11529.0,12722.0,1102.0,2417.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2800029.0,64924.0,45419.0,47669.0,25573.0,13640.0,21895.0,4.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,429741.0,12683.0,3356.0,7489.0,5680.0,11153.0,8526.0,1.0,
2026-08-18 02:30:08,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,1000722.0,15252.0,5204.0,10704.0,10729.0,779.0,720.0,1.0,
2026-08-18 02:30:08,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1914084.0,34897.0,17020.0,32354.0,18982.0,4333.0,4869.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1441604.0,26752.0,16114.0,22809.0,10465.0,2378.0,7187.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,357536.0,27489.0,14248.0,19351.0,9566.0,1837.0,3104.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,620573.0,35136.0,4014.0,25456.0,7997.0,447.0,654.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1943179.0,23890.0,22361.0,20109.0,19007.0,4015.0,6927.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,160818.0,8068.0,2400.0,3947.0,5073.0,1952.0,1799.0,1.0,
2026-08-18 02:30:08,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,45283.0,5452.0,735.0,2960.0,2326.0,37.0,94.0,1.0,
2026-08-18 02:30:08,BV1MGYnzrE9E,11,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,273751.0,12366.0,6782.0,7960.0,585.0,959.0,3381.0,1.0,
2026-08-18 02:30:08,BV1TLYnzzEx9,12,BV1TLYnzzEx9,舞力全开！主舞大人爽飞全场 15岁少年「杨博文」尽情演绎《Go In Blind》,Astra_杨博文,2025-08-18 00:48:26,333967.0,9937.0,5869.0,8921.0,578.0,717.0,2604.0,1.0,
2026-08-18 03:00:07,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,1018544.0,12681.0,9934.0,11529.0,12722.0,1102.0,2417.0,1.0,
2026-08-18 03:00:07,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2800055.0,64926.0,45419.0,47670.0,25585.0,13640.0,21896.0,3.0,
