采集时间,输入,BV号,标题,UP主,UP主mid,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,每小时播放增量,是否起量
2026-03-23 00:00:10,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,370,0,0,1,1,0,0,1,0,False
2026-03-23 01:00:15,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,397,0,0,1,1,0,0,2,27,False
2026-03-23 02:00:19,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,425,0,0,1,1,0,0,2,28,False
2026-03-23 02:02:09,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,426,0,0,1,1,0,0,3,1,False
2026-03-23 03:02:14,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,452,0,0,1,1,0,0,3,26,False
2026-03-23 04:02:18,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,479,0,0,1,1,0,0,3,27,False
2026-03-23 05:02:23,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,506,0,0,1,1,0,0,3,27,False
2026-03-23 06:02:27,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,534,0,0,1,1,0,0,3,28,False
2026-03-23 07:02:32,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,561,0,0,1,1,0,0,2,27,False
2026-03-23 08:02:36,https://www.bilibili.com/video/BV1L8APzFEka/?autoplay=1&muted=0&vd_source=6376e07ec49eec7d49dd941ef312f95d,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,589,0,0,1,1,0,0,2,28,False
