采集时间,输入,BV号,标题,UP主,UP主mid,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2248,0,0,9,3,0,0,1
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2242,0,0,6,5,0,0,1
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,452,0,0,1,1,0,0,1
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,85,4,0,1,0,0,0,1
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,222,3,0,1,0,0,0,1
2026-04-21 01:12:36,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,13,3,0,1,0,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1846,0,0,2,9,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2431,0,0,9,3,0,0,2
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1887,2,0,2,3,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2281,0,0,9,3,0,0,2
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2277,0,0,6,5,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,462,0,0,1,1,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,95,4,0,1,0,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,233,3,0,1,0,0,0,1
2026-04-21 02:12:40,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,23,3,0,1,0,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1880,0,0,2,9,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2469,0,0,9,3,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1922,2,0,2,3,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2316,0,0,9,3,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2314,0,0,6,5,0,0,2
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,473,0,0,1,1,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,105,4,0,1,0,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,243,3,0,1,0,0,0,1
2026-04-21 03:12:45,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,33,3,0,1,0,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1913,0,0,2,9,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2503,0,0,9,3,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1955,2,0,2,3,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2348,0,0,9,3,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2348,0,0,6,5,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,483,0,0,1,1,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,116,4,0,1,0,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,253,3,0,1,0,0,0,1
2026-04-21 04:12:50,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,43,3,0,1,0,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1944,0,0,2,9,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2536,0,0,9,3,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,3,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2379,0,0,9,3,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2380,0,0,6,5,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,493,0,0,1,1,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,126,4,0,1,0,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,263,3,0,1,0,0,0,1
2026-04-21 05:12:55,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,54,3,0,1,0,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1944,0,0,2,9,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2536,0,0,9,3,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,3,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2379,0,0,9,3,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2380,0,0,6,5,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,493,0,0,1,1,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,126,4,0,1,0,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,263,3,0,1,0,0,0,1
2026-04-21 06:12:59,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,54,3,0,1,0,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1944,0,0,2,9,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2536,0,0,9,3,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,3,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2379,0,0,9,3,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2380,0,0,6,5,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,493,0,0,1,1,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,126,4,0,1,0,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,263,3,0,1,0,0,0,1
2026-04-21 07:13:04,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,54,3,0,1,0,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1944,0,0,2,10,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2536,0,0,9,5,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,4,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2379,0,0,9,4,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2380,0,0,6,6,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,493,0,0,1,1,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,126,4,0,1,0,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,263,3,0,1,0,0,0,1
2026-04-21 09:49:03,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,54,3,0,1,0,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1948,0,0,2,11,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2537,0,0,9,5,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,4,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1wH6uBhEYF/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1wH6uBhEYF,多网页测试1,我要在森林里盖房子,3690983430556566,2026-01-27 13:37:56,2379,0,0,9,4,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1LD6MBQEfs/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1LD6MBQEfs,多网页测试2,一个热年糕,473313939,2026-01-27 13:54:51,2380,0,0,6,6,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-03-21 16:17:31,493,0,0,1,1,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1UAdsBXEVU/?spm_id_from=333.1387.homepage.video_card.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1UAdsBXEVU,自测2号鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-18 22:55:52,126,4,0,1,0,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1DsQGBLE54/?spm_id_from=333.1387.favlist.content.click,BV1DsQGBLE54,自测无登录鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-14 21:59:19,263,3,0,1,0,0,0,1
2026-04-21 11:05:46,https://www.bilibili.com/video/BV1etdCBEEwp/?spm_id_from=333.1387.homepage.video_card.click,BV1etdCBEEwp,自测不登录2鸡蛋果,喜欢吃鸡蛋果,3691007835114399,2026-04-20 23:50:34,54,3,0,1,0,0,0,1
2026-04-21 12:05:50,https://www.bilibili.com/video/BV1L8APzFEka/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1L8APzFEka,多网页测试3,喜欢吃鸡蛋果,3691007835114399,2026-03-21 20:04:46,1949,0,0,2,11,0,0,1
2026-04-21 12:05:50,https://www.bilibili.com/video/BV17S6MBpEUz/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV17S6MBpEUz,多网页自测4,白颜夕,4980992,2026-01-27 14:01:58,2537,0,0,9,5,0,0,1
2026-04-21 12:05:50,https://www.bilibili.com/video/BV1VhAPzbEme/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,BV1VhAPzbEme,防吞,爱磕糖的兔子Y,628963336,2026-03-21 20:01:30,1984,2,0,2,4,0,0,1
