采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数,错误
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.1387.favlist.content.click,0,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,976940.0,12361.0,9675.0,11363.0,12695.0,1053.0,2354.0,11.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click,1,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2723090.0,63402.0,44369.0,46102.0,23819.0,13536.0,21334.0,39.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1EQK56xEZk/?spm_id_from=333.1387.favlist.content.click,2,BV1EQK56xEZk,【杨博文｜音乐现场】｜《全世界陪我出发》4K直拍，考核第一的大C位实在太亮眼！,关键时刻来瓶尖叫,2026-07-16 20:29:02,358580.0,11413.0,3071.0,6802.0,5660.0,11081.0,8405.0,12.0,
2026-08-08 00:00:05,bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click,3,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,2025-08-19 22:15:30,934133.0,14823.0,4905.0,10340.0,10702.0,681.0,636.0,16.0,
2026-08-08 00:00:05,BV1s8BvBPEN5,4,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1910188.0,34585.0,16858.0,32076.0,17398.0,4320.0,4839.0,1.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1jN64BKECs/?spm_id_from=333.337.search-card.all.click,5,BV1jN64BKECs,【杨博文｜4K直拍】跟着节奏一起《闭嘴跳舞》～,关键时刻来瓶尖叫,2026-02-01 20:20:32,1432951.0,26166.0,15880.0,22270.0,8824.0,2373.0,7123.0,1.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,351013.0,27041.0,14066.0,19092.0,8157.0,1836.0,3066.0,1.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,600873.0,34905.0,3800.0,25161.0,6402.0,443.0,596.0,1.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1XA6nBGEPV/?spm_id_from=333.1387.favlist.content.click,8,BV1XA6nBGEPV,【4K精剪】希区考克 作品152 | 杨博文直拍 | 260131,underthepoplar,2026-02-01 00:23:17,1936643.0,23381.0,22043.0,19744.0,18976.0,3991.0,6890.0,2.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1JUK56tEh5/?spm_id_from=333.1387.favlist.content.click,9,BV1JUK56tEh5,【杨博文｜音乐现场】全程舒适！跟着标准答案出发不迷路｜《全世界陪我出发》4k横屏直拍,游园会_杨博文,2026-07-16 20:06:19,157560.0,7618.0,2338.0,3864.0,5072.0,1950.0,1781.0,1.0,
2026-08-08 00:00:05,https://www.bilibili.com/video/BV1kFKG6pEPe/?spm_id_from=333.1387.favlist.content.click,10,BV1kFKG6pEPe,【杨博文】夏日运动会《全世界陪我出发》4K直拍,Eternity丨杨博文,2026-07-16 19:13:38,42716.0,5087.0,722.0,2790.0,2325.0,37.0,94.0,1.0,
2026-08-08 00:00:05,BV1YouJ6MEvm,11,BV1YouJ6MEvm,自测请勿点击3,桃那个夭,2026-08-06 18:57:08,63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1BUuJ6CEvn,12,BV1BUuJ6CEvn,自测 勿入 2-3,盒饭刺豚,2026-08-06 19:20:44,161.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1jrMX6eE13,13,BV1jrMX6eE13,自测，勿点3,郁期物,2026-08-03 18:40:34,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1HWup6tEuP,14,BV1HWup6tEuP,【刘海打歪了】新作上线，快来看看！,刘海打歪了,2026-08-06 21:15:50,41.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1s7up6aEbh,15,BV1s7up6aEbh,第三赛段,这个名字真的很难想,2026-08-06 21:33:40,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV18mun6PELx,16,BV18mun6PELx,自测，请勿点击，谢谢。,杨博文小漂亮,2026-08-06 16:54:37,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1WguE6DErZ,17,BV1WguE6DErZ,自测 勿入 1-3,秋雨__,2026-08-06 14:45:01,163.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2026-08-08 00:00:05,BV1GZuJ6BE8R,18,BV1GZuJ6BE8R,自测视频｜自用勿点,星光延长期,2026-08-06 19:10:05,91.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
