采集时间,输入,BV号,标题,UP主,UP主mid,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数
2026-03-01 00:33:37,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,39346,3886,461,3406,15,27,5,1
2026-03-01 00:33:37,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,165,0,0,1,0,0,0,1
2026-03-01 00:33:37,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,147,0,0,1,0,0,0,1
2026-03-01 00:33:37,https://www.bilibili.com/video/BV1U8AXzWE9j/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1U8AXzWE9j,自测0227 包,一个热年糕,473313939,2026-02-28 02:13:13,205,0,0,1,0,0,0,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,652527,11263,8985,9522,596,905,2270,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1780935,28633,15319,27389,1544,3768,4296,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1995808,75111,25390,51901,6184,5030,53338,2
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,14684,4,0,86,0,0,0,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2187720,52096,39683,39144,5487,11267,17410,2
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,736466,13709,4255,9262,1135,600,488,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,4527,378,92,156,3,3,0,5
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,4814,456,171,180,12,12,5,4
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1pjA6zyE2K/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1pjA6zyE2K,网页版防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:15:12,5658,1,0,34,1,0,0,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1ac6aBVER8/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1ac6aBVER8,【杨博文｜4K双机位直拍】《闭嘴跳舞》内娱竟有如此红丝绒般的唱跳舞台,Eternity丨杨博文,3691009716259112,2026-02-02 09:56:33,16957,2422,276,1381,8,28,4,4
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,39427,3887,461,3406,15,27,5,2
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,165,0,0,1,0,0,0,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,147,0,0,1,0,0,0,1
2026-03-01 01:33:44,https://www.bilibili.com/video/BV1U8AXzWE9j/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1U8AXzWE9j,自测0227 包,一个热年糕,473313939,2026-02-28 02:13:13,205,0,0,1,0,0,0,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,652842,11263,8985,9523,596,905,2270,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1781297,28636,15319,27393,1544,3768,4296,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1995836,75113,25390,51906,6184,5030,53338,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,15026,4,0,87,0,0,0,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2188143,52097,39683,39147,5489,11267,17410,2
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,736797,13709,4255,9263,1135,600,488,2
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,4610,378,92,157,3,3,0,6
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,4901,456,171,181,12,12,5,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1pjA6zyE2K/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1pjA6zyE2K,网页版防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:15:12,5722,1,0,35,1,0,0,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1ac6aBVER8/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1ac6aBVER8,【杨博文｜4K双机位直拍】《闭嘴跳舞》内娱竟有如此红丝绒般的唱跳舞台,Eternity丨杨博文,3691009716259112,2026-02-02 09:56:33,17028,2423,276,1382,8,29,4,6
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,39513,3887,461,3407,15,27,5,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,165,0,0,1,0,0,0,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,147,0,0,1,0,0,0,1
2026-03-01 02:33:50,https://www.bilibili.com/video/BV1U8AXzWE9j/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1U8AXzWE9j,自测0227 包,一个热年糕,473313939,2026-02-28 02:13:13,205,0,0,1,0,0,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,653166,11263,8985,9523,596,905,2270,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1781676,28636,15319,27393,1544,3768,4296,2
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1995855,75113,25390,51907,6184,5030,53338,3
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,15364,4,0,87,0,0,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2188555,52099,39685,39146,5489,11267,17410,3
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,737131,13710,4255,9263,1135,600,488,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,4690,378,92,157,3,3,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,4991,456,171,181,12,12,5,4
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1pjA6zyE2K/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1pjA6zyE2K,网页版防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:15:12,5790,1,0,35,1,0,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1ac6aBVER8/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1ac6aBVER8,【杨博文｜4K双机位直拍】《闭嘴跳舞》内娱竟有如此红丝绒般的唱跳舞台,Eternity丨杨博文,3691009716259112,2026-02-02 09:56:33,17112,2426,278,1383,8,29,4,5
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,39600,3887,461,3407,15,27,5,7
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,165,0,0,1,0,0,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,147,0,0,1,0,0,0,1
2026-03-01 03:33:57,https://www.bilibili.com/video/BV1U8AXzWE9j/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1U8AXzWE9j,自测0227 包,一个热年糕,473313939,2026-02-28 02:13:13,205,0,0,1,0,0,0,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,653481,11263,8985,9523,596,905,2270,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1782048,28636,15319,27393,1544,3768,4296,4
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1995872,75115,25392,51907,6184,5030,53338,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,15693,4,0,87,0,0,0,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2188945,52099,39685,39147,5489,11267,17410,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,737472,13710,4255,9263,1135,600,488,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,4769,378,92,157,3,3,0,3
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,5072,456,171,181,12,12,5,4
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1pjA6zyE2K/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1pjA6zyE2K,网页版防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:15:12,5853,1,0,35,1,0,0,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1ac6aBVER8/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1ac6aBVER8,【杨博文｜4K双机位直拍】《闭嘴跳舞》内娱竟有如此红丝绒般的唱跳舞台,Eternity丨杨博文,3691009716259112,2026-02-02 09:56:33,17184,2427,278,1383,8,29,4,4
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1eQ6bBrE5m/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1eQ6bBrE5m,【杨博文】四代来了一个表管天才<闭嘴跳舞>4k精剪直拍,61strawberry,3691004414658723,2026-02-01 20:51:17,39681,3887,461,3407,15,27,5,5
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1m8ADz1EWn/?spm_id_from=333.1387.list.card_archive.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1m8ADz1EWn,自测 森林 0227,我要在森林里盖房子,3690983430556566,2026-02-27 22:20:07,165,0,0,1,0,0,0,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1R5ADzdEeK/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1R5ADzdEeK,自测 包妈 0227,包妈包包子,1590879279,2026-02-27 22:13:34,147,0,0,1,0,0,0,1
2026-03-01 04:34:04,https://www.bilibili.com/video/BV1U8AXzWE9j/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1U8AXzWE9j,自测0227 包,一个热年糕,473313939,2026-02-28 02:13:13,205,0,0,1,0,0,0,1
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2142251174,2025-12-27 23:15:44,653798,11264,8987,9524,597,905,2270,1
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2142251174,2025-12-27 00:43:12,1782418,28637,15321,27394,1544,3768,4296,2
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1rEdzYbEEP/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1rEdzYbEEP,【TF家族练习生】杨博文《火力全开》声乐COVER,TF家族,3670216,2025-04-13 20:30:00,1995881,75116,25394,51907,6184,5030,53338,1
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1WjA6zyEiN/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1WjA6zyEiN,听视频防吞,爱磕糖的兔子Y,628963336,2026-02-26 20:14:24,16032,4,0,88,0,0,0,1
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,259932025,2025-12-28 22:28:16,2189338,52101,39687,39148,5489,11267,17410,2
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1M9ePzaELH/?spm_id_from=333.337.search-card.all.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1M9ePzaELH,「杨博文｜卡拉永远OK」突发舞台事故？我怎么没看见,Astra_杨博文,1006909645,2025-08-19 22:15:30,737829,13711,4257,9264,1135,600,488,1
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1Yo6bBMET2/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1Yo6bBMET2,【杨博文|4K直拍】《Why Why Why》 说什么又爱又恨的 其实梦里都是我的脸吧,WILSON丨杨博文,1383223009,2026-02-01 20:52:11,4855,378,92,157,3,3,0,5
2026-03-01 05:34:11,https://www.bilibili.com/video/BV1e364BwE63/?spm_id_from=333.1387.favlist.content.click&vd_source=406d0cf895bedbdc58a3d0130d55e34c,BV1e364BwE63,【杨博文】Why Why Why竖屏4k focus,meetsummer丨杨博文,3546622113876662,2026-02-01 19:33:16,5156,456,171,181,12,12,5,3
