采集时间,输入,原始顺序,BV号,标题,UP主,上传时间,总播放量,点赞数,投币数,收藏数,转发数,评论数,弹幕数,在线人数
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2496214,61017,43090,44317,13401,13467,20555,3
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,265940,12085,6659,7843,565,950,3370,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,19022,4376,1028,1670,70,88,256,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,38159,4789,761,3202,53,52,64,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,278435,22400,13237,16343,1898,1680,2845,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,522634,32427,3559,23338,180,102,427,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,1633,0,0,1,1,0,0,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,762602,11966,9316,10535,6238,945,2305,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1LiM56WEWb/?spm_id_from=333.337.search-card.all.click,8,BV1LiM56WEWb,【4K精剪】Go in Blind | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-07-09 02:46:30,15752,2829,1024,1604,38,66,43,1
2026-07-12 00:16:02,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1901688,34092,16571,31830,7321,4292,4796,2
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2496419,61020,43090,44321,13418,13472,20556,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,266037,12086,6661,7844,565,950,3370,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,19037,4376,1028,1670,70,88,256,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,38239,4789,761,3202,53,52,64,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,278474,22405,13237,16345,1898,1680,2845,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,522671,32429,3559,23338,180,102,427,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,1635,0,0,1,1,0,45,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,762646,11966,9316,10536,6254,945,2305,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1LiM56WEWb/?spm_id_from=333.337.search-card.all.click,8,BV1LiM56WEWb,【4K精剪】Go in Blind | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-07-09 02:46:30,15933,2855,1028,1608,38,66,43,1
2026-07-12 01:16:18,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1901713,34095,16573,31832,7338,4292,4796,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2496591,61023,43092,44322,13420,13472,20556,3
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,266119,12086,6661,7844,565,950,3370,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,19048,4376,1030,1671,70,88,256,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,38313,4789,761,3202,53,52,64,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,278508,22408,13237,16346,1899,1680,2845,2
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1mJ64BREZY/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,5,BV1mJ64BREZY,【杨博文】闭嘴跳舞丨当主舞穿上西装就会得到,Kismet丨杨博文,2026-02-01 18:31:00,522686,32431,3559,23339,180,102,427,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1J7Awz8EUZ/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,6,BV1J7Awz8EUZ,自测鸡蛋果,喜欢吃鸡蛋果,2026-03-21 16:17:31,1637,0,0,1,1,0,170,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1EGBCBmEo8/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,7,BV1EGBCBmEo8,【杨博文｜4K高清直拍】魅魔级别的《Manta》舞台，看博文如何一yeah封神,关键时刻来瓶尖叫,2025-12-27 23:15:44,762689,11966,9316,10536,6258,945,2305,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1LiM56WEWb/?spm_id_from=333.337.search-card.all.click,8,BV1LiM56WEWb,【4K精剪】Go in Blind | 杨博文直拍 | 250816 & 250817,underthepoplar,2026-07-09 02:46:30,16089,2869,1036,1615,38,66,43,1
2026-07-12 02:16:30,https://www.bilibili.com/video/BV1s8BvBPEN5/?spm_id_from=333.337.search-card.all.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,9,BV1s8BvBPEN5,【杨博文｜4K舞台直拍】好运来祝你好运来～博文宝宝祝你新年好运来,关键时刻来瓶尖叫,2025-12-27 00:43:12,1901728,34096,16573,31832,7341,4292,4796,1
2026-07-12 03:16:49,https://www.bilibili.com/video/BV1A5vkB2E1k/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,0,BV1A5vkB2E1k,【杨博文】Hey Mama六机位纯舞直拍丨15岁舞台统治者的诞生，四代主舞燃炸全场！,Kismet丨杨博文,2025-12-28 22:28:16,2496760,61027,43094,44322,13429,13472,20556,1
2026-07-12 03:16:49,https://www.bilibili.com/video/BV1MGYnzrE9E/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,1,BV1MGYnzrE9E,杨博文跳 《Centuries》帅到窒息！！竖屏4K直拍,Kismet丨杨博文,2025-08-18 02:15:37,266192,12086,6661,7844,565,955,3370,1
2026-07-12 03:16:49,https://www.bilibili.com/video/BV1owvqBJEkn/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,2,BV1owvqBJEkn,【杨博文｜黄昏晓】 4K直拍,羊圈主,2025-12-28 00:28:04,19069,4376,1030,1671,70,88,256,1
2026-07-12 03:16:49,https://www.bilibili.com/video/BV1r9BeBZEMu/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,3,BV1r9BeBZEMu,【杨博文｜4K舞台直拍】《爱要坦荡荡》，四代主唱贝斯手玩转乐队，好青春洋溢,关键时刻来瓶尖叫,2025-12-27 00:55:22,38375,4790,761,3202,53,52,64,1
2026-07-12 03:16:49,https://www.bilibili.com/video/BV1Lb6tBBEYC/?spm_id_from=333.1387.favlist.content.click&vd_source=bdf775a036c61c0159ac2f0c251aaeb7,4,BV1Lb6tBBEYC,【4K精剪】闭嘴跳舞 | 杨博文直拍 | 260201,underthepoplar,2026-02-02 00:00:55,278526,22409,13237,16346,1899,1680,2846,1
